elapsed,opt_dens1,opt_dens2,opt_dens3,opt_dens4,opt_dens5,opt_dens6,opt_dens7,opt_dens8,led_ref1,led_ref2,led_ref3,led_ref4,int_temp1,int_temp2,int_temp3,int_temp4,int_press1,int_press2,int_press3,int_press4,int_humid1,int_humid2,int_humid3,int_humid4,ext_temp1,ext_temp2,ext_temp3,ext_temp4,atm_temp,atm_press
0.0,0.049219501029983986,4.035999084458687,3.7078690775921266,4.00318608377203,0.049219501029983986,0.049219501029983986,0.06562600137331197,0.06562600137331197,0.338,2.00525,1.941125,0.318125,24.951171875,24.045703125,24.544921875,27.2626953125,1030.8800708841127,1034.486272898416,1035.8031131903037,1031.775696950087,95.8644023587731,100,100,79.81968819073137,24.875,24.937,24.875,24.812,24.940625,1001.4211002181271
30.001,0.032813000686655984,4.019592584115358,3.6586495765621425,4.00318608377203,0.049219501029983986,0.049219501029983986,0.06562600137331197,0.06562600137331197,0.337,2.0332500000000002,1.891875,0.377625,24.84375,24.086328125,24.5705078125,27.2931640625,1030.9408394489612,1034.5075908024417,1035.786479766876,1031.5803456827007,97.61063897897321,100,100,81.57481460776891,24.812,24.937,24.937,24.812,24.91015625,1001.4863118189983
60.002,0.032813000686655984,4.035999084458687,3.6914625772487986,4.00318608377203,0.049219501029983986,0.06562600137331197,0.06562600137331197,0.06562600137331197,0.337375,2.01375,1.90825,0.370875,24.7515625,24.1220703125,24.56015625,27.3033203125,1030.9710173612189,1034.5699170536552,1035.7809503665897,1031.4498237128494,99.09855718414536,100,100,81.78648527444409,24.812,24.875,24.937,24.812,24.8748046875,1001.4228120670891
90.004,0.032813000686655984,4.035999084458687,3.7734950789654382,4.019592584115358,0.049219501029983986,0.049219501029983986,0.06562600137331197,0.06562600137331197,0.337625,2.001,1.928125,0.310375,24.70546875,24.1169921875,24.555078125,27.2830078125,1031.0563729392252,1034.6377225564147,1035.7344754886474,1031.4186693692252,100,100,100,82.76493624866168,24.812,24.875,24.875,24.875,24.8697265625,1001.466525411872
120.005,0.032813000686655984,4.019592584115358,3.7406820782787826,4.019592584115358,0.049219501029983986,0.06562600137331197,0.06562600137331197,0.06562600137331197,0.337875,1.999875,1.924,0.327375,24.6900390625,24.1474609375,24.53984375,27.2626953125,1031.117949389491,1034.7273059654283,1035.755511844078,1031.3725285677874,100,100,100,83.20282862565367,24.812,24.875,24.937,24.812,24.8595703125,1001.3862703275349
150.006,0.032813000686655984,4.035999084458687,3.6914625772487986,4.019592584115358,0.06562600137331197,0.06562600137331197,0.06562600137331197,0.06562600137331197,0.338125,2.00475,1.925125,0.317625,24.659375,24.1373046875,24.5244140625,27.2271484375,1031.1677084564358,1034.836979738426,1035.7751097684604,1031.3514639403732,100,100,100,83.90268400997529,24.812,24.875,24.937,24.812,24.8546875,1001.429293095493
180.007,0.032813000686655984,4.035999084458687,3.6914625772487986,4.00318608377203,0.049219501029983986,0.06562600137331197,0.06562600137331197,0.06562600137331197,0.338125,2.011875,1.914125,0.355,24.64921875,24.1373046875,24.5142578125,27.2271484375,1031.2173200788036,1034.9031329475222,1035.8415222856956,1031.3447972891634,100,100,100,84.11423106893085,24.812,24.875,24.937,24.812,24.834375,1001.3722811539301
210.009,0.032813000686655984,4.035999084458687,3.7078690775921266,4.00318608377203,0.049219501029983986,0.06562600137331197,0.06562600137331197,0.06562600137331197,0.338375,2.019625,1.9272500000000001,0.333,24.6236328125,24.1271484375,24.4939453125,27.2119140625,1031.2938325728385,1035.005670634634,1035.867767652155,1031.3550011231737,100,100,100,84.12835426517194,24.75,24.875,24.937,24.875,24.82421875,1001.4118879994484
240.011,0.032813000686655984,4.019592584115358,3.7242755779354546,4.019592584115358,0.049219501029983986,0.049219501029983986,0.06562600137331197,0.06562600137331197,0.338375,2.00325,1.915,0.32937500000000003,24.603125,24.1271484375,24.468359375,27.176171875,1031.362129875677,1035.1160748795141,1035.8893590849195,1031.380125569487,100,100,100,84.21249123868876,24.812,24.937,24.937,24.812,24.808984375,1001.4736862900328
270.012,0.032813000686655984,4.035999084458687,3.7406820782787826,4.019592584115358,0.049219501029983986,0.049219501029983986,0.06562600137331197,0.049219501029983986,0.3385,2.00975,1.90475,0.3755,24.5978515625,24.1169921875,24.4529296875,27.166015625,1031.4534509889836,1035.2322467647855,1035.9541126418535,1031.393195839252,100,100,100,84.5388095970588,24.812,24.875,24.875,24.875,24.8041015625,1001.4378160498319
300.013,0.049219501029983986,4.035999084458687,3.7406820782787826,4.019592584115358,0.049219501029983986,0.06562600137331197,0.06562600137331197,0.049219501029983986,0.338625,2.023875,1.8747500000000001,0.40675,24.5775390625,24.1322265625,24.4529296875,27.13046875,1031.5128524133852,1035.3128807614337,1036.0179692100805,1031.398545639498,100,100,100,85.00753562566341,24.75,24.875,24.937,24.875,24.7888671875,1001.4436216959369
330.015,0.032813000686655984,4.019592584115358,3.6914625772487986,4.00318608377203,0.049219501029983986,0.06562600137331197,0.06562600137331197,0.049219501029983986,0.3385,2.0067500000000003,1.9288750000000001,0.3365,24.5671875,24.1169921875,24.4326171875,27.1609375,1031.5556050976768,1035.371203332456,1036.076073653096,1031.4346603935994,100,100,100,84.67071233221364,24.75,24.937,24.937,24.875,24.7837890625,1001.4367964145418
