elapsed,opt_dens1,opt_dens2,opt_dens3,opt_dens4,opt_dens5,opt_dens6,opt_dens7,opt_dens8,led_ref1,led_ref2,led_ref3,led_ref4,int_temp1,int_temp2,int_temp3,int_temp4,int_press1,int_press2,int_press3,int_press4,int_humid1,int_humid2,int_humid3,int_humid4,ext_temp1,ext_temp2,ext_temp3,ext_temp4,atm_temp,atm_press
228279.68,0.8695445181963837,0.6890730144197758,0.6562600137331197,0.8367315175097277,3.986779583428702,3.7734950789654382,3.8719340810254064,3.100828564888991,0.127,2.018125,1.88725,0.472875,23.4306640625,22.925390625,23.6154296875,25.2537109375,1092.1909800323383,1186.1197953067037,1485.929564817509,1184.510238005259,100,100,82.69840729277875,76.20874791304779,23.625,23.812,85.0,23.625,23.4181640625,1013.824123666001
228309.681,0.3445365072098879,0.5578210116731518,0.6398535133897918,0.8695445181963837,3.986779583428702,3.7570885786221107,3.888340581368735,3.0352025635156785,0.12687500000000002,2.023,1.89925,0.46087500000000003,23.4203125,22.9306640625,23.5900390625,25.2740234375,1090.738917961777,1185.1091720836257,1485.916975374654,1183.0761303474253,100,100,82.56045710587472,76.70762188730214,23.625,23.812,85.0,23.625,23.41328125,1013.8462728777357
228339.682,0.8367315175097277,0.6562600137331197,0.6890730144197758,0.7546990157930877,3.986779583428702,3.7570885786221107,3.9375600823987185,2.8711375600823987,0.12675,1.976625,1.92775,0.403,23.4203125,22.9357421875,23.6001953125,25.3349609375,1089.8205422435224,1184.027280664435,1485.929564817509,1182.0578643773047,100,100,82.18703901922876,76.42901525911292,23.562,23.75,85.0,23.625,23.4333984375,1013.8472327831232
228369.683,0.7711055161364156,0.6398535133897918,0.7218860151064317,0.8531380178530557,3.986779583428702,3.7734950789654382,3.9047470817120624,3.2156740672922868,0.12675,1.991125,1.938375,0.41000000000000003,23.4306640625,22.9306640625,23.6154296875,25.3095703125,1089.1107145263888,1182.5644471536868,1485.9547438288716,1181.1621843231792,100,100,82.68240743215986,76.68805661729732,23.625,23.812,85.0,23.625,23.4333984375,1013.8397799499272
228399.684,0.7382925154497597,0.6070405127031357,0.7546990157930877,0.8367315175097277,3.986779583428702,3.7570885786221107,3.9211535820553904,3.100828564888991,0.12687500000000002,1.9893750000000001,1.910125,0.44,23.4306640625,22.9357421875,23.5951171875,25.2943359375,1088.7475716149827,1181.3748913497727,1485.929564817509,1180.0234841227264,100,100,82.64892347213603,76.4277573691078,23.625,23.75,85.0,23.625,23.4435546875,1013.8061285974022
228429.685,0.8039185168230717,0.6070405127031357,0.7218860151064317,0.8531380178530557,4.00318608377203,3.7899015793087667,3.8719340810254064,3.018796063172351,0.12675,2.01425,1.903125,0.472375,23.4306640625,22.9306640625,23.62578125,25.3044921875,1088.7266689247988,1180.3660105730867,1485.967333397373,1179.2252805672451,100,100,82.44597426648016,76.7650406638465,23.625,23.75,85.0,23.625,23.4435546875,1013.8446788043061
228459.686,0.9023575188830396,0.5742275120164797,0.7546990157930877,0.8039185168230717,3.986779583428702,3.7406820782787826,3.9047470817120624,2.8711375600823987,0.12687500000000002,2.000875,1.890125,0.460125,23.4357421875,22.9458984375,23.62578125,25.3197265625,1089.8297693439026,1179.7498192347198,1485.9799230077492,1178.0825680505702,100,100,82.76638594517387,76.73866409265005,23.625,23.812,85.0,23.625,23.4384765625,1013.8412710679652
228489.687,0.8367315175097277,0.6726665140764477,0.19687800411993595,0.8695445181963837,3.986779583428702,3.7242755779354546,3.9047470817120624,3.0352025635156785,0.12687500000000002,1.99075,1.95325,0.39525,23.4357421875,22.9458984375,23.64609375,25.3349609375,1090.8280520820533,1178.9245990795725,1486.0055865739566,1177.2190758821866,100,100,82.52593031849621,76.93302988633751,23.625,23.812,85.0,23.625,23.4435546875,1013.824445264785
228519.689,0.7875120164797438,0.5906340123598078,0.7546990157930877,0.8203250171663996,3.986779583428702,3.8391210803387508,3.888340581368735,2.9859830624856945,0.12687500000000002,2.0140000000000002,1.8885,0.477625,23.4408203125,22.9458984375,23.64609375,25.3248046875,1091.8848759281643,1178.1029436939928,1486.0559457754873,1177.8890335244744,100,100,82.6914065325409,76.73908684589055,23.625,23.812,85.0,23.625,23.4333984375,1013.7978222329916
228549.69,0.8859510185397117,0.6562600137331197,0.6562600137331197,0.7875120164797438,3.986779583428702,3.7406820782787826,3.9375600823987185,3.1336415655756467,0.12675,1.9895,1.9228750000000001,0.432875,23.4408203125,22.9509765625,23.641015625,25.3197265625,1092.9054274654145,1177.446956489647,1486.0433559123185,1178.948792199237,100,100,82.36696865987832,76.90028030752681,23.625,23.812,85.0,23.625,23.4283203125,1013.7822750516996
228579.691,0.8039185168230717,0.5906340123598078,0.7054795147631037,0.8531380178530557,3.986779583428702,3.7734950789654382,3.888340581368735,3.1336415655756467,0.12687500000000002,2.02075,1.900625,0.46675,23.4408203125,22.9509765625,23.64609375,25.3298828125,1093.8646468603877,1177.1653490499937,1486.0433559123185,1179.9361681904768,100,100,82.4439567780217,76.5855272620438,23.562,23.812,85.0,23.625,23.4232421875,1013.8209283445785
228609.692,0.8859510185397117,0.6070405127031357,0.5906340123598078,0.8367315175097277,3.986779583428702,3.7406820782787826,3.9375600823987185,2.969576562142367,0.12675,1.983125,1.937375,0.3945,23.4458984375,22.9560546875,23.6359375,25.3349609375,1094.9051864668197,1178.4657290160549,1485.9929968782287,1180.901111520789,100,100,82.536435140829,76.67400115949903,23.562,23.812,85.0,23.625,23.4232421875,1013.8413736030423
228639.693,0.8531380178530557,0.7054795147631037,0.6562600137331197,0.8695445181963837,3.986779583428702,3.7406820782787826,3.9047470817120624,2.936763561455711,0.12675,2.0225,1.920125,0.45537500000000003,23.4357421875,22.9560546875,23.6359375,25.3197265625,1095.864764795346,1179.6055791922795,1486.0055865739566,1181.8614531777175,100,100,82.79387734296105,76.52301883056072,23.625,23.812,85.0,23.625,23.408203125,1013.8281674819316
228669.695,0.7711055161364156,0.6398535133897918,0.6726665140764477,0.8695445181963837,3.9703730830853745,3.7242755779354546,3.9211535820553904,2.7891050583657586,0.12675,2.028125,1.9040000000000001,0.48,23.4357421875,22.9458984375,23.6359375,25.3197265625,1096.8320630383898,1180.8248408355596,1485.9929968782287,1182.74019539512,100,100,82.5644223071538,76.69358575820318,23.625,23.812,85.0,23.625,23.408203125,1013.8269994455441
