elapsed,opt_dens1,opt_dens2,opt_dens3,opt_dens4,opt_dens5,opt_dens6,opt_dens7,opt_dens8,led_ref1,led_ref2,led_ref3,led_ref4,int_temp1,int_temp2,int_temp3,int_temp4,int_press1,int_press2,int_press3,int_press4,int_humid1,int_humid2,int_humid3,int_humid4,ext_temp1,ext_temp2,ext_temp3,ext_temp4,atm_temp,atm_press
0.0,2.0344060425726713,3.7406820782787826,3.248487067978943,3.3305195696955825,3.9703730830853745,0.8203250171663996,0.049219501029983986,0.06562600137331197,0.3225,2.03525,1.899,0.306625,23.7326171875,23.1037109375,23.0638671875,23.7533203125,1111.0829557743434,1086.717083570578,1035.8133250641072,1114.9716259686688,100,100,100,99.04594269937216,23.687,23.875,85.0,23.625,23.5244140625,1035.0534549370666
30.001,1.9523735408560312,3.7899015793087667,3.1992675669489588,3.297706569008927,3.9703730830853745,0.5086015106431678,0.06562600137331197,0.06562600137331197,0.320625,1.75925,1.875125,0.22,23.7275390625,23.0935546875,23.0537109375,23.7583984375,1111.1745623493712,1086.732774408304,1035.8110049594036,1114.997968254569,100,100,100,98.93100942275517,23.687,23.875,85.0,23.625,23.5294921875,1035.0261748402113
60.002,1.9195605401693754,3.7734950789654382,3.297706569008927,3.297706569008927,3.8719340810254064,0.06562600137331197,0.049219501029983986,0.06562600137331197,0.320625,2.0216250000000002,1.90475,0.268625,23.737890625,23.0986328125,23.0587890625,23.7583984375,1111.282565263236,1086.7501484011784,1035.7983334225617,1115.025270171689,100,100,100,99.11708986295244,23.687,23.812,85.0,23.625,23.5396484375,1035.0278366598159
90.004,1.9523735408560312,3.7899015793087667,3.232080567635615,3.264893568322271,3.560210574502175,0.06562600137331197,0.06562600137331197,0.06562600137331197,0.320625,2.008625,1.949,0.21575,23.737890625,23.1138671875,23.0435546875,23.7583984375,1111.366135054896,1086.7832436294004,1035.7878146465928,1115.0193713743981,100,100,100,99.20053977220527,23.687,23.875,85.0,23.625,23.5447265625,1034.9954847531587
120.005,1.9851865415426873,3.8063080796520947,3.264893568322271,3.1664545662623027,3.986779583428702,0.9023575188830396,0.06562600137331197,0.06562600137331197,0.320625,2.043,1.9036250000000001,0.313875,23.737890625,23.1138671875,23.0486328125,23.7583984375,1111.4526802070627,1086.7732937985797,1035.7596550017606,1115.0269165530676,100,100,100,99.25937958430748,23.687,23.875,85.0,23.625,23.5498046875,1035.0124480669651
150.006,1.9523735408560312,3.7734950789654382,3.2813000686655984,3.346926070038911,3.6094300755321584,0.8367315175097277,0.049219501029983986,0.06562600137331197,0.320625,2.01775,1.9172500000000001,0.272375,23.74296875,23.1087890625,23.0435546875,23.7685546875,1111.535849691219,1086.8014296056763,1035.7447469636984,1115.056278972871,100,100,100,98.86120958714089,23.687,23.875,85.0,23.625,23.5498046875,1034.9744793233224
180.007,1.9687800411993592,3.6750560769054705,3.297706569008927,3.1664545662623027,4.00318608377203,0.6398535133897918,0.06562600137331197,0.06562600137331197,0.320625,1.989125,1.9265,0.22925,23.748046875,23.1189453125,23.0537109375,23.7685546875,1111.6067696591554,1086.8179623184324,1035.7939439616307,1115.1089640921664,100,100,100,99.20053977220527,23.687,23.875,85.0,23.625,23.559765625,1034.9966452636227
210.008,1.9687800411993592,3.8227145799954223,3.150048065918975,3.3305195696955825,3.6586495765621425,0.7711055161364156,0.06562600137331197,0.14765850308995196,0.320875,2.004,1.9415,0.221,23.753125,23.1087890625,23.0537109375,23.7685546875,1111.646864170582,1086.8427614001564,1035.7679372478813,1115.119529860115,100,100,100,99.1198040211025,23.687,23.875,85.0,23.625,23.569921875,1034.974435154777
240.009,1.9523735408560312,3.7734950789654382,3.264893568322271,3.3305195696955825,3.986779583428702,0.06562600137331197,0.049219501029983986,0.06562600137331197,0.320875,2.037,1.89025,0.3125,23.758203125,23.1291015625,23.0638671875,23.7787109375,1111.7591735258322,1086.844795890289,1035.7541885330954,1115.1359941097078,100,100,100,99.24636156645921,23.687,23.875,85.0,23.687,23.559765625,1034.9710691797345
270.011,1.9851865415426873,3.7570885786221107,3.297706569008927,3.3305195696955825,3.8719340810254064,0.6726665140764477,0.049219501029983986,0.06562600137331197,0.32075,2.033,1.889375,0.3115,23.753125,23.1291015625,23.0537109375,23.7837890625,1111.8397438306376,1086.8679728907741,1035.7420954420168,1115.1606904965663,100,100,100,99.2518344587774,23.687,23.875,85.0,23.625,23.575,1034.9641602793386
